rank,book_name,author,rating_value,rating_count,meta_score_num,number_of_voted_num,book_url,page,Cluster
1786.0,Still Missing,Chevy Stevens,4.01,110817,407,5,https://www.goodreads.com/book/show/7159515-still-missing,18,3
1786.0,"The Power of Six (Lorien Legacies, #2)",Pittacus Lore,4.14,144184,407,6,https://www.goodreads.com/book/show/8659601-the-power-of-six,18,3
1786.0,Broken Monsters,Lauren Beukes,3.58,24281,407,5,https://www.goodreads.com/book/show/23341578-broken-monsters,18,0
1786.0,Our Town,Thornton Wilder,3.75,60645,407,5,https://www.goodreads.com/book/show/205476.Our_Town,18,0
1790.0,"The Word is Murder (Hawthorne & Horowitz, #1)",Anthony Horowitz,3.92,107650,406,5,https://www.goodreads.com/book/show/36204075-the-word-is-murder,18,3
1791.0,"The Man in the Brown Suit (Colonel Race, #1)",Agatha Christie,3.95,128717,405,6,https://www.goodreads.com/book/show/209194.The_Man_in_the_Brown_Suit,18,3
1791.0,"Fablehaven (Fablehaven, #1)",Brandon Mull,4.14,181702,405,5,https://www.goodreads.com/book/show/44652.Fablehaven,18,3
1791.0,"Grave Sight (Harper Connelly, #1)",Charlaine Harris,3.87,66896,405,5,https://www.goodreads.com/book/show/58077.Grave_Sight,18,0
1794.0,The Power and the Glory,Graham Greene,3.99,45538,404,5,https://www.goodreads.com/book/show/3690.The_Power_and_the_Glory,18,3
1794.0,"The Furthest Station (Rivers of London, #5.5)",Ben Aaronovitch,4.1,22189,404,5,https://www.goodreads.com/book/show/31626329-the-furthest-station,18,3
1796.0,"A Storm of Swords (A Song of Ice and Fire, #3)",George R.R. Martin,4.55,870065,403,5,https://www.goodreads.com/book/show/62291.A_Storm_of_Swords,18,3
1796.0,Chronicle of a Death Foretold,Gabriel García Márquez,3.97,251318,403,5,https://www.goodreads.com/book/show/23878.Chronicle_of_a_Death_Foretold,18,3
1796.0,A Man for All Seasons: A Play in Two Acts,Robert Bolt,3.9,15219,403,5,https://www.goodreads.com/book/show/403098.A_Man_for_All_Seasons,18,0
1796.0,Killers of the Flower Moon: The Osage Murders and the Birth of the FBI,David Grann,4.14,469610,403,5,https://www.goodreads.com/book/show/29496076-killers-of-the-flower-moon,18,3
1796.0,"A Room Full of Bones (Ruth Galloway Mysteries, #4)",Elly Griffiths,3.92,32519,403,5,https://www.goodreads.com/book/show/12624533-a-room-full-of-bones,18,0
1801.0,The Ruins of Woodman's Village (An LT Nichols Mystery #1),Albert Waitt,4.27,449,402,5,https://www.goodreads.com/book/show/123047955-the-ruins-of-woodman-s-village,19,1
1802.0,"Plum Island (John Corey, #1)",Nelson DeMille,4.07,61014,401,5,https://www.goodreads.com/book/show/33810.Plum_Island,19,3
1802.0,"Second Foundation (Foundation, #3)",Isaac Asimov,4.28,208819,401,5,https://www.goodreads.com/book/show/29580.Second_Foundation,19,3
1804.0,Kestrel's Midnight Song,J.R. Parker,4.01,205,400,4,https://www.goodreads.com/book/show/8214792-kestrel-s-midnight-song,19,1
1804.0,"Children of Paranoia (Children of Paranoia, #1)",Trevor Shane,3.69,720,400,4,https://www.goodreads.com/book/show/10768183-children-of-paranoia,19,0
1804.0,"Nocturne, Opus 1: Sea Foam",Norene Moskalski,3.75,1312,400,4,https://www.goodreads.com/book/show/16520900-nocturne-opus-1,19,0
1804.0,Dead Size,Sawney Hatton,3.42,102,400,4,https://www.goodreads.com/book/show/17210188-dead-size,19,0
1804.0,A Warm Place to Call Home,Michael Siemsen,4.03,601,400,4,https://www.goodreads.com/book/show/18900303-a-warm-place-to-call-home,19,1
1804.0,First Night of Summer,Landon Parham,3.95,238,400,4,https://www.goodreads.com/book/show/17466895-first-night-of-summer,19,1
1804.0,Fifteen Weekends,Christy Pastore,4.3,175,400,4,https://www.goodreads.com/book/show/22002982-fifteen-weekends,19,1
1804.0,The Eagle's Secret,Erez Aharoni,3.87,97,400,4,https://www.goodreads.com/book/show/22049639-the-eagle-s-secret,19,1
1804.0,"All for One (Sky Ghosts, #1)",Alexandra Engellmann,3.8,463,400,4,https://www.goodreads.com/book/show/25635011-all-for-one,19,0
1804.0,Asleep,Krystal Wade,3.91,279,400,4,https://www.goodreads.com/book/show/27841704-asleep,19,1
1804.0,The Fridge Drawings,D. Bunyan,3.91,34,400,4,https://www.goodreads.com/book/show/33009106-the-fridge-drawings,19,1
1804.0,Before I Fall,Lauren Oliver,3.88,348670,400,5,https://www.goodreads.com/book/show/6482837-before-i-fall,19,3
1804.0,Enemies of Doves,Shanessa Gluhm,4.42,657,400,4,https://www.goodreads.com/book/show/51494449-enemies-of-doves,19,1
1804.0,We're All Lying,Marie Still,3.31,1471,400,4,https://www.goodreads.com/book/show/62329475-we-re-all-lying,19,0
1804.0,"The Hidden Oracle (The Trials of Apollo, #1)",Rick Riordan,4.12,241346,400,5,https://www.goodreads.com/book/show/26252859-the-hidden-oracle,19,3
1804.0,The Secret of Leifeng Pagoda (Professor Shantanu Bose #3),Ruby Gupta,4.65,91,400,4,https://www.goodreads.com/book/show/62071256-the-secret-of-leifeng-pagoda,19,1
1804.0,The Interloper,Hannah Patterson,4.27,59,400,4,https://www.goodreads.com/book/show/239500886-the-interloper,19,1
1804.0,Willow Creek:The Girl Who Never Came Home,R.E. Lewis,4.41,17,400,4,https://www.goodreads.com/book/show/251579541-willow-creek,19,1
1804.0,Ariends - Première Partie : la Citadelle Argentee,François Dubs,5.0,65,400,4,https://www.goodreads.com/book/show/94275931-ariends---premi-re-partie,19,1
1804.0,A Ghostly Trickster (Ghostly Adventures Book 3),Carla Solomon,4.78,23,400,4,https://www.goodreads.com/book/show/253825409-a-ghostly-trickster,19,1
1824.0,"The Magicians' Guild (The Black Magician Trilogy, #1)",Trudi Canavan,3.95,92176,399,5,https://www.goodreads.com/book/show/28249.The_Magicians_Guild,19,3
1824.0,The Mechanics of Memory,Audrey Lee,3.81,532,399,4,https://www.goodreads.com/book/show/199597622-the-mechanics-of-memory,19,0
1826.0,Creatures of Appetite (Emma Kane / Jacob Thorne #1),Todd Travis,4.12,4659,398,4,https://www.goodreads.com/book/show/17404852-creatures-of-appetite,19,3
1826.0,Spiderstalk,D. Nathan Hilliard,4.16,254,398,4,https://www.goodreads.com/book/show/18626140-spiderstalk,19,1
1826.0,"Diary of a Wimpy Kid (Diary of a Wimpy Kid, #1)",Jeff Kinney,3.98,810974,398,5,https://www.goodreads.com/book/show/389627.Diary_of_a_Wimpy_Kid,19,3
1826.0,"The Last Policeman (The Last Policeman, #1)",Ben H. Winters,3.77,36446,398,7,https://www.goodreads.com/book/show/13330370-the-last-policeman,19,0
1826.0,Live Digital or Be Irrelevant: My Firsthand Narrative of Transformation to Becoming a Digital Citizen Ready for a Dynamic Future,A.K. Smith-Ford,4.34,187,398,5,https://www.goodreads.com/book/show/53194175-live-digital-or-be-irrelevant,19,1
1831.0,"Virtual Justice (Lorne Simpkins, #7)",M.A. Comley,4.38,801,397,4,https://www.goodreads.com/book/show/18912774-virtual-justice,19,1
1831.0,The Shining Girls,Lauren Beukes,3.54,55316,397,5,https://www.goodreads.com/book/show/16131077-the-shining-girls,19,0
1831.0,コンビニ人間 [Konbini ningen],Sayaka Murata,3.66,407797,397,5,https://www.goodreads.com/book/show/31203000-konbini-ningen,19,0
1834.0,Until You're Mine,Samantha Hayes,3.89,10644,396,5,https://www.goodreads.com/book/show/18240246-until-you-re-mine,19,0
1834.0,"Dom Wars: Round Four (Dom Wars, #4)",Lucian Bane,4.3,1150,396,4,https://www.goodreads.com/book/show/22060845-dom-wars,19,1
1834.0,"The Bone Season (The Bone Season, #1)",Samantha Shannon,3.85,108308,396,5,https://www.goodreads.com/book/show/17199504-the-bone-season,19,0
1834.0,"Shatter Me (Shatter Me, #1)",Tahereh Mafi,3.84,1315220,396,5,https://www.goodreads.com/book/show/10429045-shatter-me,19,3
1834.0,The Clockmaker's Daughter,Kate Morton,3.75,109797,396,4,https://www.goodreads.com/book/show/38530939-the-clockmaker-s-daughter,19,0
1839.0,The Gone-Away World,Nick Harkaway,4.09,14666,395,4,https://www.goodreads.com/book/show/3007704-the-gone-away-world,19,3
1839.0,"Blue Lily, Lily Blue (The Raven Cycle, #3)",Maggie Stiefvater,4.25,185379,395,5,https://www.goodreads.com/book/show/17378508-blue-lily-lily-blue,19,3
1839.0,"Golden Son (Red Rising Saga, #2)",Pierce Brown,4.51,602481,395,5,https://www.goodreads.com/book/show/18966819-golden-son,19,3
1839.0,"Antigone (Theban Plays, #3)",Sophocles,3.69,183603,395,5,https://www.goodreads.com/book/show/7728.Antigone,19,0
1839.0,Maya: A Novel,Ruby Gupta,4.55,29,395,4,https://www.goodreads.com/book/show/15112621-maya,19,1
1844.0,"The Great Collapse (Survivors of the Pulse, #1)",Jeff W. Horton,3.88,127,394,4,https://www.goodreads.com/book/show/9766649-the-great-collapse,19,1
1844.0,"The Gods of Guilt (The Lincoln Lawyer, #5; Harry Bosch Universe, #26)",Michael Connelly,4.24,77505,394,5,https://www.goodreads.com/book/show/17333227-the-gods-of-guilt,19,3
1844.0,"The High Lord (The Black Magician Trilogy, #3)",Trudi Canavan,4.14,64889,394,5,https://www.goodreads.com/book/show/28251.The_High_Lord,19,3
1844.0,All Good People Here,Ashley Flowers,3.81,359189,394,4,https://www.goodreads.com/book/show/60142750-all-good-people-here,19,0
1848.0,"Murder in Mesopotamia (Hercule Poirot, #14)",Agatha Christie,3.94,73981,393,5,https://www.goodreads.com/book/show/16360.Murder_in_Mesopotamia,19,3
1848.0,Dancing Bear,Oren Sanderson,3.75,89,393,4,https://www.goodreads.com/book/show/22047125-dancing-bear,19,0
1848.0,It's Kind of a Funny Story,Ned Vizzini,4.07,264584,393,5,https://www.goodreads.com/book/show/248704.It_s_Kind_of_a_Funny_Story,19,3
1848.0,"Silent Scream (DI Kim Stone, #1)",Angela Marsons,4.07,47692,393,5,https://www.goodreads.com/book/show/24483265-silent-scream,19,3
1848.0,A Degree In Death (Professor Shantanu Bose #1),Ruby Gupta,4.04,104,393,4,https://www.goodreads.com/book/show/17313839-a-degree-in-death,19,1
1848.0,"The Fifth to Die (4MK Thriller, #2)",J.D. Barker,4.31,51341,393,5,https://www.goodreads.com/book/show/35682475-the-fifth-to-die,19,3
1854.0,"Still Me (Me Before You, #3)",Jojo Moyes,4.11,240314,392,5,https://www.goodreads.com/book/show/41839602-still-me,19,3
1854.0,A Little Life,Hanya Yanagihara,4.26,1006513,392,5,https://www.goodreads.com/book/show/22822858-a-little-life,19,3
1854.0,"First Test (Protector of the Small, #1)",Tamora Pierce,4.25,63934,392,4,https://www.goodreads.com/book/show/153784.First_Test,19,3
1854.0,Dempsey (Tier One #7),Brian Andrews,4.63,3329,392,4,https://www.goodreads.com/book/show/62613181-dempsey,19,1
1858.0,"Death Note, Vol. 1: Boredom (Death Note, #1)",Tsugumi Ohba,4.47,380452,391,5,https://www.goodreads.com/book/show/13615.Death_Note_Vol_1,19,3
1858.0,"Wild Fire (John Corey, #4)",Nelson DeMille,4.08,31691,391,4,https://www.goodreads.com/book/show/1849.Wild_Fire,19,3
1858.0,"The Silkworm (Cormoran Strike, #2)",Robert Galbraith,4.05,301327,391,5,https://www.goodreads.com/book/show/18214414-the-silkworm,19,3
1858.0,"The Adventure of the Christmas Pudding (Hercule Poirot, #37)",Agatha Christie,3.81,34052,391,5,https://www.goodreads.com/book/show/690146.The_Adventure_of_the_Christmas_Pudding,19,0
1858.0,"The Black Echo (Harry Bosch, #1; Harry Bosch Universe, #1)",Michael Connelly,4.15,222243,391,6,https://www.goodreads.com/book/show/32508.The_Black_Echo,19,3
1863.0,"Hyperion (Hyperion Cantos, #1)",Dan Simmons,4.28,317733,390,5,https://www.goodreads.com/book/show/77566.Hyperion,19,3
1864.0,I Know This Much Is True,Wally Lamb,4.21,334201,389,5,https://www.goodreads.com/book/show/5162.I_Know_This_Much_Is_True,19,3
1864.0,Between the World and Me,Ta-Nehisi Coates,4.4,375814,389,5,https://www.goodreads.com/book/show/25489625-between-the-world-and-me,19,3
1864.0,The Cartographers,Peng Shepherd,3.62,83068,389,5,https://www.goodreads.com/book/show/55004093-the-cartographers,19,0
1864.0,"Bunny (Bunny, #1)",Mona Awad,3.44,369152,389,4,https://www.goodreads.com/book/show/42815544-bunny,19,0
1868.0,Trans-Sister Radio,Chris Bohjalian,3.75,11062,388,4,https://www.goodreads.com/book/show/126814.Trans_Sister_Radio,19,0
1868.0,"Busman's Honeymoon (Lord Peter Wimsey, #13)",Dorothy L. Sayers,4.24,22346,388,5,https://www.goodreads.com/book/show/116971.Busman_s_Honeymoon,19,3
1868.0,My Name Is Red,Orhan Pamuk,3.87,63213,388,5,https://www.goodreads.com/book/show/2517.My_Name_Is_Red,19,0
1868.0,Gatsby's Smile,Morana Blue,3.87,1965,388,4,https://www.goodreads.com/book/show/18459045-gatsby-s-smile,19,0
1868.0,Snow Falling on Cedars,David Guterson,3.86,197043,388,5,https://www.goodreads.com/book/show/77142.Snow_Falling_on_Cedars,19,0
1868.0,Tales of the Unexpected,Roald Dahl,4.16,11309,388,5,https://www.goodreads.com/book/show/394689.Tales_of_the_Unexpected,19,3
1868.0,Six Years,Harlan Coben,3.85,103218,388,5,https://www.goodreads.com/book/show/15811568-six-years,19,0
1868.0,No Illusions in Xanadu (Professor Shantanu Bose #2),Ruby Gupta,4.4,43,388,4,https://www.goodreads.com/book/show/45862881-no-illusions-in-xanadu,19,1
1876.0,"Harry Potter and the Cursed Child: Parts One and Two (Harry Potter, #8)",J.K. Rowling,3.47,1170705,387,5,https://www.goodreads.com/book/show/29056083-harry-potter-and-the-cursed-child,19,0
1876.0,The Mothers,Brit Bennett,3.88,131152,387,4,https://www.goodreads.com/book/show/28815371-the-mothers,19,0
1876.0,"Turn Coat (The Dresden Files, #11)",Jim Butcher,4.44,114684,387,5,https://www.goodreads.com/book/show/3475161-turn-coat,19,3
1879.0,"The Purloined Letter (C. Auguste Dupin, #3)",Edgar Allan Poe,3.61,14484,386,5,https://www.goodreads.com/book/show/278854.The_Purloined_Letter,19,0
1879.0,"Rebel Angels (Gemma Doyle, #2)",Libba Bray,3.94,112288,386,5,https://www.goodreads.com/book/show/51428.Rebel_Angels,19,3
1879.0,Lady Windermere's Fan,Oscar Wilde,3.92,27825,386,6,https://www.goodreads.com/book/show/122649.Lady_Windermere_s_Fan,19,0
1882.0,The Bonfire of the Vanities,Tom Wolfe,3.93,89397,385,5,https://www.goodreads.com/book/show/2666.The_Bonfire_of_the_Vanities,19,3
1883.0,"Drums of Autumn (Outlander, #4)",Diana Gabaldon,4.36,274663,384,5,https://www.goodreads.com/book/show/40909452-drums-of-autumn,19,3
1883.0,Magician's Gambit (The Belgariad #3),David Eddings,4.15,96755,384,5,https://www.goodreads.com/book/show/44688.Magician_s_Gambit,19,3
1883.0,Long Bright River,Liz Moore,4.03,215103,384,5,https://www.goodreads.com/book/show/43834909-long-bright-river,19,3
1886.0,A New Earth: Awakening to Your Life's Purpose,Eckhart Tolle,4.17,224989,383,4,https://www.goodreads.com/book/show/76334.A_New_Earth,19,3
1886.0,Britt-Marie Was Here,Fredrik Backman,4.09,212469,383,4,https://www.goodreads.com/book/show/27406704-britt-marie-was-here,19,3
1886.0,"Lord John and the Private Matter (Lord John Grey, #1)",Diana Gabaldon,3.76,51444,383,5,https://www.goodreads.com/book/show/10990.Lord_John_and_the_Private_Matter,19,0
1889.0,What I Was,Meg Rosoff,3.5,4706,382,5,https://www.goodreads.com/book/show/1220721.What_I_Was,19,0
1889.0,"The Woman Who Rides Like a Man (Song of the Lioness, #3)",Tamora Pierce,4.18,84575,382,5,https://www.goodreads.com/book/show/13830.The_Woman_Who_Rides_Like_a_Man,19,3
1889.0,"Magician (The Riftwar Saga, #1-2)",Raymond E. Feist,4.32,73326,382,4,https://www.goodreads.com/book/show/43916.Magician,19,3
1892.0,The Meat Market (Jonathan Harkon Adventures #1),James Chalk,3.69,485,381,4,https://www.goodreads.com/book/show/18754855-the-meat-market,19,0
1892.0,Death of a Salesman,Arthur Miller,3.6,266518,381,7,https://www.goodreads.com/book/show/12898.Death_of_a_Salesman,19,0
1892.0,Dyed Souls,Gary Santorella,4.31,91,381,4,https://www.goodreads.com/book/show/38451700-dyed-souls,19,1
1892.0,"Royal Assassin (Farseer Trilogy, #2)",Robin Hobb,4.3,265890,381,5,https://www.goodreads.com/book/show/25300956-royal-assassin,19,3
1892.0,"One for the Money (Stephanie Plum, #1)",Janet Evanovich,4.04,586545,381,5,https://www.goodreads.com/book/show/6853.One_for_the_Money,19,3
1892.0,"Murder Must Advertise (Lord Peter Wimsey, #10)",Dorothy L. Sayers,4.16,25405,381,6,https://www.goodreads.com/book/show/351559.Murder_Must_Advertise,19,3
1898.0,Precipice,Melissa Luznicky Garrett,3.54,137,380,4,https://www.goodreads.com/book/show/7124287-precipice,19,0
1898.0,"The Kill Artist (Gabriel Allon, #1)",Daniel Silva,3.99,104134,380,4,https://www.goodreads.com/book/show/93794.The_Kill_Artist,19,3
1898.0,"The Last Mrs. Parrish (Mrs. Parrish, #1)",Liv Constantine,3.95,492645,380,5,https://www.goodreads.com/book/show/34043643-the-last-mrs-parrish,19,3
1898.0,The Unquiet Bones,Loreth Anne White,4.15,32148,380,4,https://www.goodreads.com/book/show/151984427-the-unquiet-bones,20,3
1902.0,Ancestors & Angels,Jane L. Cranmer,4.39,28,379,4,https://www.goodreads.com/book/show/10852646-ancestors-angels,20,1
1902.0,Leverage,Katherine Black,4.26,117,379,4,https://www.goodreads.com/book/show/35761231-leverage,20,1
1902.0,"The Girl with All the Gifts (The Girl With All the Gifts, #1)",M.R. Carey,3.95,250298,379,6,https://www.goodreads.com/book/show/17235026-the-girl-with-all-the-gifts,20,3
1902.0,The Red Hand,Michael Stephen Daigle,4.45,83,379,4,https://www.goodreads.com/book/show/51009174-the-red-hand,20,1
1902.0,"Crazy Rich Asians (Crazy Rich Asians, #1)",Kevin Kwan,3.91,562152,379,5,https://www.goodreads.com/book/show/16085481-crazy-rich-asians,20,3
1902.0,"The Short Second Life of Bree Tanner (The Twilight Saga, #3.5)",Stephenie Meyer,3.52,248575,379,4,https://www.goodreads.com/book/show/7937462-the-short-second-life-of-bree-tanner,20,0
1908.0,"The Night Stalker (DCI Erika Foster, #2)",Robert Bryndza,4.16,34612,378,6,https://www.goodreads.com/book/show/29073628-the-night-stalker,20,3
1908.0,"Fifty Shades Freed (Fifty Shades, #3)",E.L. James,3.83,930643,378,5,https://www.goodreads.com/book/show/13536860-fifty-shades-freed,20,3
1908.0,The Perfect Mother,Aimee Molloy,3.52,63901,378,5,https://www.goodreads.com/book/show/35887193-the-perfect-mother,20,0
1908.0,"Serpent & Dove (Serpent & Dove, #1)",Shelby Mahurin,3.96,353754,378,5,https://www.goodreads.com/book/show/40024139-serpent-dove,20,3
1908.0,"The Life We Bury (Joe Talbert, #1; Detective Max Rupert, #1)",Allen Eskens,4.09,224097,378,4,https://www.goodreads.com/book/show/20758175-the-life-we-bury,20,3
1913.0,The Tipping Point: How Little Things Can Make a Big Difference,Malcolm Gladwell,4.01,867257,377,5,https://www.goodreads.com/book/show/2612.The_Tipping_Point,20,3
1913.0,"Arielle Immortal Quickening (Immortal Rapture, #4)",Lilian Roberts,4.42,221,377,4,https://www.goodreads.com/book/show/22514483-arielle-immortal-quickening,20,1
1913.0,"Mr. Kiss and Tell (Veronica Mars, #2)",Rob Thomas,3.98,22979,377,5,https://www.goodreads.com/book/show/21437200-mr-kiss-and-tell,20,3
1913.0,"Lock In (Lock In, #1)",John Scalzi,3.92,73552,377,5,https://www.goodreads.com/book/show/21418013-lock-in,20,3
1913.0,"Queen of Air and Darkness (The Dark Artifices, #3)",Cassandra Clare,4.32,129465,377,4,https://www.goodreads.com/book/show/13541056-queen-of-air-and-darkness,20,3
1918.0,"The Mirror Crack'd From Side to Side (Miss Marple, #8)",Agatha Christie,3.96,57154,376,5,https://www.goodreads.com/book/show/16372.The_Mirror_Crack_d_From_Side_to_Side,20,3
1918.0,"The Oresteia: Agamemnon, The Libation Bearers, The Eumenides",Aeschylus,4.02,48458,376,4,https://www.goodreads.com/book/show/1519.The_Oresteia,20,3
1918.0,"This Savage Song (Monsters of Verity, #1)",Victoria Schwab,4.03,114419,376,5,https://www.goodreads.com/book/show/40642172-this-savage-song,20,3
1918.0,"Rapture in Death (In Death, #4)",J.D. Robb,4.28,56189,376,4,https://www.goodreads.com/book/show/201175.Rapture_in_Death,20,3
1918.0,"Zero to One: Notes on Startups, or How to Build the Future",Peter Thiel,4.14,418297,376,5,https://www.goodreads.com/book/show/18050143-zero-to-one,20,3
